experiment_name,trial_name,trial_path,status,has_params,has_results,last_update,param_augment,param_batch_size,param_crop_size,param_dropout,param_hidden_size,param_image_size,param_lr,param_model_type,param_num_classes,param_num_layers,param_resize_size,param_transfer_custom_layers,metric_loss,metric_accuracy,metric_train_accuracy,metric_timestamp,metric_checkpoint_dir_name,metric_done,metric_training_iteration,metric_date,metric_time_this_iter_s,metric_time_total_s,metric_pid,metric_hostname,metric_node_ip,metric_config,metric_time_since_restore,metric_iterations_since_restore,total_iterations,first_timestamp,last_timestamp,progress_rows,progress_loss,progress_accuracy,progress_train_accuracy,progress_timestamp,progress_checkpoint_dir_name,progress_done,progress_training_iteration,progress_trial_id,progress_date,progress_time_this_iter_s,progress_time_total_s,progress_pid,progress_hostname,progress_node_ip,progress_time_since_restore,progress_iterations_since_restore,param_epochs,param_print_every,param_patience,param_scheduler_gamma,param_scheduler_step,metric_learning_rate,metric_epoch,progress_learning_rate,progress_epoch
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00017_17_batch_size=8,dropout=0.3308,hidden_size=32,lr=0.0002,model_type=transfer,num_layers=1,transfer_custom_l_2025-05-26_09-44-55","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00017_17_batch_size=8,dropout=0.3308,hidden_size=32,lr=0.0002,model_type=transfer,num_layers=1,transfer_custom_l_2025-05-26_09-44-55",stopped,True,True,2025-05-26 09:45:41.271662,True,8.0,224.0,0.3308494361176172,32.0,224.0,0.00017554788066738122,transfer,2.0,1.0,256.0,2.0,0.3075483631342649,87.58169934640523,80.32786885245902,1748252882.0,,False,5.0,2025-05-26_09-48-02,36.254425048828125,180.56352257728577,13927.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 32, 'num_layers': 1, 'dropout': 0.3308494361176172, 'lr': 0.00017554788066738122, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",180.56352257728577,5.0,5.0,1748252737.0,1748252882.0,5.0,0.3075483631342649,87.58169934640523,80.32786885245902,1748252882.0,,False,5.0,6db4c_00017,2025-05-26_09-48-02,36.254425048828125,180.56352257728577,13927.0,ML-RefVm-423156,10.0.0.10,180.56352257728577,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00014_14_batch_size=8,dropout=0.3538,hidden_size=128,lr=0.0004,model_type=transfer,num_layers=1,transfer_custom__2025-05-26_09-35-20","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00014_14_batch_size=8,dropout=0.3538,hidden_size=128,lr=0.0004,model_type=transfer,num_layers=1,transfer_custom__2025-05-26_09-35-20",stopped,True,True,2025-05-26 09:36:07.361825,True,8.0,224.0,0.35378393399906505,128.0,224.0,0.00042026555574906907,transfer,2.0,1.0,256.0,2.0,0.20086641907691954,94.77124183006536,84.01639344262296,1748252307.0,,False,5.0,2025-05-26_09-38-27,36.236390829086304,180.0606882572174,13504.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 128, 'num_layers': 1, 'dropout': 0.35378393399906505, 'lr': 0.00042026555574906907, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",180.0606882572174,5.0,5.0,1748252163.0,1748252307.0,5.0,0.2008664190769195,94.77124183006536,84.01639344262296,1748252307.0,,False,5.0,6db4c_00014,2025-05-26_09-38-27,36.236390829086304,180.0606882572174,13504.0,ML-RefVm-423156,10.0.0.10,180.0606882572174,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00018_18_batch_size=16,dropout=0.4888,hidden_size=256,lr=0.0003,model_type=transfer,num_layers=2,transfer_custom_2025-05-26_09-48-02","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00018_18_batch_size=16,dropout=0.4888,hidden_size=256,lr=0.0003,model_type=transfer,num_layers=2,transfer_custom_2025-05-26_09-48-02",stopped,True,True,2025-05-26 09:48:52.555075,True,16.0,224.0,0.48882235559540355,256.0,224.0,0.00033028298241287625,transfer,2.0,2.0,256.0,1.0,0.25933930575847625,94.77124183006536,88.52459016393442,1748253077.0,,False,5.0,2025-05-26_09-51-17,37.78799080848694,189.05108785629272,14468.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 256, 'num_layers': 2, 'dropout': 0.48882235559540355, 'lr': 0.00033028298241287625, 'batch_size': 16, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",189.05108785629272,5.0,5.0,1748252925.0,1748253077.0,5.0,0.2593393057584762,94.77124183006536,88.52459016393442,1748253077.0,,False,5.0,6db4c_00018,2025-05-26_09-51-17,37.78799080848694,189.05108785629272,14468.0,ML-RefVm-423156,10.0.0.10,189.05108785629272,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00010_10_batch_size=16,dropout=0.2269,hidden_size=128,lr=0.0002,model_type=transfer,num_layers=1,transfer_custom_2025-05-26_09-22-25","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00010_10_batch_size=16,dropout=0.2269,hidden_size=128,lr=0.0002,model_type=transfer,num_layers=1,transfer_custom_2025-05-26_09-22-25",stopped,True,True,2025-05-26 09:23:12.205020,True,16.0,224.0,0.22689799851658804,128.0,224.0,0.00016585868977511144,transfer,2.0,1.0,256.0,2.0,0.35692872405052184,93.4640522875817,88.11475409836065,1748251538.0,,False,5.0,2025-05-26_09-25-38,37.61244249343872,187.37266063690186,11535.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 128, 'num_layers': 1, 'dropout': 0.22689799851658804, 'lr': 0.00016585868977511144, 'batch_size': 16, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",187.37266063690186,5.0,5.0,1748251388.0,1748251538.0,5.0,0.3569287240505218,93.4640522875817,88.11475409836065,1748251538.0,,False,5.0,6db4c_00010,2025-05-26_09-25-38,37.61244249343872,187.37266063690183,11535.0,ML-RefVm-423156,10.0.0.10,187.37266063690183,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00019_19_batch_size=16,dropout=0.3607,hidden_size=256,lr=0.0007,model_type=transfer,num_layers=3,transfer_custom_2025-05-26_09-51-17","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00019_19_batch_size=16,dropout=0.3607,hidden_size=256,lr=0.0007,model_type=transfer,num_layers=3,transfer_custom_2025-05-26_09-51-17",stopped,True,True,2025-05-26 09:52:03.814104,True,16.0,224.0,0.3606618531371638,256.0,224.0,0.0006543234346499141,transfer,2.0,3.0,256.0,1.0,0.2212793964892626,93.4640522875817,87.29508196721312,1748253268.0,,False,5.0,2025-05-26_09-54-28,37.2694947719574,184.82937455177307,14608.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 256, 'num_layers': 3, 'dropout': 0.3606618531371638, 'lr': 0.0006543234346499141, 'batch_size': 16, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",184.82937455177307,5.0,5.0,1748253120.0,1748253268.0,5.0,0.2212793964892626,93.4640522875817,87.29508196721312,1748253268.0,,False,5.0,6db4c_00019,2025-05-26_09-54-28,37.2694947719574,184.82937455177307,14608.0,ML-RefVm-423156,10.0.0.10,184.82937455177307,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00016_16_batch_size=8,dropout=0.3809,hidden_size=128,lr=0.0003,model_type=transfer,num_layers=2,transfer_custom__2025-05-26_09-41-43","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00016_16_batch_size=8,dropout=0.3809,hidden_size=128,lr=0.0003,model_type=transfer,num_layers=2,transfer_custom__2025-05-26_09-41-43",stopped,True,True,2025-05-26 09:42:29.876308,True,8.0,224.0,0.3809154060225794,128.0,224.0,0.00025495033645814513,transfer,2.0,2.0,256.0,1.0,0.2576595962047577,89.54248366013071,88.52459016393442,1748252695.0,,False,5.0,2025-05-26_09-44-55,37.19201421737671,185.82876348495483,13785.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 128, 'num_layers': 2, 'dropout': 0.3809154060225794, 'lr': 0.00025495033645814513, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",185.82876348495483,5.0,5.0,1748252546.0,1748252695.0,5.0,0.2576595962047577,89.54248366013071,88.52459016393442,1748252695.0,,False,5.0,6db4c_00016,2025-05-26_09-44-55,37.19201421737671,185.82876348495483,13785.0,ML-RefVm-423156,10.0.0.10,185.82876348495483,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00011_11_batch_size=8,dropout=0.2523,hidden_size=128,lr=0.0005,model_type=transfer,num_layers=1,transfer_custom__2025-05-26_09-25-38","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00011_11_batch_size=8,dropout=0.2523,hidden_size=128,lr=0.0005,model_type=transfer,num_layers=1,transfer_custom__2025-05-26_09-25-38",stopped,True,True,2025-05-26 09:26:23.376327,True,8.0,224.0,0.2523328016122117,128.0,224.0,0.00047612754415294066,transfer,2.0,1.0,256.0,2.0,0.16705981569830328,94.11764705882354,86.88524590163935,1748251726.0,,False,5.0,2025-05-26_09-28-46,36.783517599105835,181.93836617469788,11830.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 128, 'num_layers': 1, 'dropout': 0.2523328016122117, 'lr': 0.00047612754415294066, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",181.93836617469788,5.0,5.0,1748251580.0,1748251726.0,5.0,0.1670598156983032,94.11764705882354,86.88524590163935,1748251726.0,,False,5.0,6db4c_00011,2025-05-26_09-28-46,36.78351759910584,181.93836617469788,11830.0,ML-RefVm-423156,10.0.0.10,181.93836617469788,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00013_13_batch_size=4,dropout=0.4546,hidden_size=32,lr=0.0004,model_type=transfer,num_layers=2,transfer_custom_l_2025-05-26_09-32-02","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00013_13_batch_size=4,dropout=0.4546,hidden_size=32,lr=0.0004,model_type=transfer,num_layers=2,transfer_custom_l_2025-05-26_09-32-02",stopped,True,True,2025-05-26 09:32:55.986935,True,4.0,224.0,0.45459412843578645,32.0,224.0,0.0003853354671317546,transfer,2.0,2.0,256.0,1.0,0.22668612958529058,94.77124183006536,76.63934426229508,1748252120.0,,False,5.0,2025-05-26_09-35-20,38.161301612854004,192.95087790489197,12114.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 32, 'num_layers': 2, 'dropout': 0.45459412843578645, 'lr': 0.0003853354671317546, 'batch_size': 4, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",192.95087790489197,5.0,5.0,1748251966.0,1748252120.0,5.0,0.2266861295852905,94.77124183006536,76.63934426229508,1748252120.0,,False,5.0,6db4c_00013,2025-05-26_09-35-20,38.161301612854,192.950877904892,12114.0,ML-RefVm-423156,10.0.0.10,192.950877904892,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00002_2_batch_size=8,dropout=0.2389,hidden_size=64,lr=0.0003,model_type=transfer,num_layers=2,transfer_custom_la_2025-05-26_08-56-35","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00002_2_batch_size=8,dropout=0.2389,hidden_size=64,lr=0.0003,model_type=transfer,num_layers=2,transfer_custom_la_2025-05-26_08-56-35",stopped,True,True,2025-05-26 08:57:22.291450,True,8.0,224.0,0.23891179085288508,64.0,224.0,0.00026082597361467864,transfer,2.0,2.0,256.0,1.0,0.205069537833333,94.77124183006536,88.52459016393442,1748249985.0,,False,5.0,2025-05-26_08-59-45,36.779093980789185,184.10478353500366,10060.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 64, 'num_layers': 2, 'dropout': 0.23891179085288508, 'lr': 0.00026082597361467864, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",184.10478353500366,5.0,5.0,1748249838.0,1748249985.0,5.0,0.205069537833333,94.77124183006536,88.52459016393442,1748249985.0,,False,5.0,6db4c_00002,2025-05-26_08-59-45,36.77909398078919,184.1047835350037,10060.0,ML-RefVm-423156,10.0.0.10,184.1047835350037,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00008_8_batch_size=8,dropout=0.2223,hidden_size=32,lr=0.0001,model_type=transfer,num_layers=1,transfer_custom_la_2025-05-26_09-16-03","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00008_8_batch_size=8,dropout=0.2223,hidden_size=32,lr=0.0001,model_type=transfer,num_layers=1,transfer_custom_la_2025-05-26_09-16-03",stopped,True,True,2025-05-26 09:16:49.786589,True,8.0,224.0,0.22233750452257434,32.0,224.0,0.00012648323116921462,transfer,2.0,1.0,256.0,1.0,0.31485993340611457,91.50326797385621,84.8360655737705,1748251155.0,,False,5.0,2025-05-26_09-19-15,37.13873362541199,185.78904700279236,11248.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 32, 'num_layers': 1, 'dropout': 0.22233750452257434, 'lr': 0.00012648323116921462, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",185.78904700279236,5.0,5.0,1748251006.0,1748251155.0,5.0,0.3148599334061145,91.5032679738562,84.8360655737705,1748251155.0,,False,5.0,6db4c_00008,2025-05-26_09-19-15,37.13873362541199,185.7890470027924,11248.0,ML-RefVm-423156,10.0.0.10,185.7890470027924,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00009_9_batch_size=8,dropout=0.4432,hidden_size=128,lr=0.0001,model_type=transfer,num_layers=1,transfer_custom_l_2025-05-26_09-19-15","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00009_9_batch_size=8,dropout=0.4432,hidden_size=128,lr=0.0001,model_type=transfer,num_layers=1,transfer_custom_l_2025-05-26_09-19-15",stopped,True,True,2025-05-26 09:20:00.913705,True,8.0,224.0,0.44320649199747764,128.0,224.0,0.00010506175718740258,transfer,2.0,1.0,256.0,1.0,0.3237633489072323,92.81045751633987,82.78688524590164,1748251345.0,,False,5.0,2025-05-26_09-22-25,36.636873722076416,183.32259607315063,11394.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 128, 'num_layers': 1, 'dropout': 0.44320649199747764, 'lr': 0.00010506175718740258, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",183.32259607315063,5.0,5.0,1748251198.0,1748251345.0,5.0,0.3237633489072323,92.81045751633988,82.78688524590164,1748251345.0,,False,5.0,6db4c_00009,2025-05-26_09-22-25,36.636873722076416,183.32259607315063,11394.0,ML-RefVm-423156,10.0.0.10,183.32259607315063,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn_v2_goodname,"train_model_6db4c_00004_4_batch_size=4,dropout=0.2082,hidden_size=256,lr=0.0003,model_type=transfer,num_layers=2,transfer_custom_l_2025-05-26_09-02-58","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn_v2_goodname/train_model_6db4c_00004_4_batch_size=4,dropout=0.2082,hidden_size=256,lr=0.0003,model_type=transfer,num_layers=2,transfer_custom_l_2025-05-26_09-02-58",stopped,True,True,2025-05-26 09:03:44.549563,True,4.0,224.0,0.20818054049188978,256.0,224.0,0.0002848927010718968,transfer,2.0,2.0,256.0,2.0,0.2242988095833705,94.11764705882354,73.77049180327869,1748250377.0,,False,5.0,2025-05-26_09-06-17,39.23164677619934,193.13408708572388,10500.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 256, 'num_layers': 2, 'dropout': 0.20818054049188978, 'lr': 0.0002848927010718968, 'batch_size': 4, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",193.13408708572388,5.0,5.0,1748250222.0,1748250377.0,5.0,0.2242988095833705,94.11764705882354,73.77049180327869,1748250377.0,,False,5.0,6db4c_00004,2025-05-26_09-06-17,39.23164677619934,193.13408708572388,10500.0,ML-RefVm-423156,10.0.0.10,193.13408708572388,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_CNN,"train_model_90603_00000_0_batch_size=8,dropout=0.2577,hidden_size=256,lr=0.0006,model_type=cnn,num_layers=2,transfer_custom_layers_2025-05-26_10-45-39","/home/azureuser/ray_results/hymenoptera_classification_CNN/train_model_90603_00000_0_batch_size=8,dropout=0.2577,hidden_size=256,lr=0.0006,model_type=cnn,num_layers=2,transfer_custom_layers_2025-05-26_10-45-39",unknown,False,False,2025-05-26 10:45:39.673403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hymenoptera_classification_CNN,"train_model_7e5ab_00000_0_batch_size=16,dropout=0.4606,hidden_size=128,lr=0.0006,model_type=cnn,num_layers=2,transfer_custom_layer_2025-05-26_10-45-09","/home/azureuser/ray_results/hymenoptera_classification_CNN/train_model_7e5ab_00000_0_batch_size=16,dropout=0.4606,hidden_size=128,lr=0.0006,model_type=cnn,num_layers=2,transfer_custom_layer_2025-05-26_10-45-09",unknown,True,True,2025-05-26 10:45:19.457478,True,16.0,224.0,0.46061945099103113,128.0,224.0,0.0006124170693494975,cnn,2.0,2.0,256.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_learn,"train_model_5ec34_00000_0_batch_size=8,dropout=0.2942,hidden_size=256,lr=0.0006,model_type=transer,num_layers=3,transfer_custom_la_2025-05-26_07-52-28","/home/azureuser/ray_results/hymenoptera_classification_transfer_learn/train_model_5ec34_00000_0_batch_size=8,dropout=0.2942,hidden_size=256,lr=0.0006,model_type=transer,num_layers=3,transfer_custom_la_2025-05-26_07-52-28",stopped,True,True,2025-05-26 08:15:37.364839,True,8.0,224.0,0.29423213286884875,256.0,224.0,0.000630098186275737,transer,2.0,3.0,256.0,3.0,0.6874218106269836,52.94117647058823,57.377049180327866,1748248508.0,,False,2.0,2025-05-26_08-35-08,1175.2872333526611,2552.959439277649,6765.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transer', 'hidden_size': 256, 'num_layers': 3, 'dropout': 0.29423213286884875, 'lr': 0.000630098186275737, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 3, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 15, 'print_every': 10}",2552.959439277649,2.0,2.0,1748247333.0,1748248508.0,2.0,0.6874218106269836,52.94117647058823,57.377049180327866,1748248508.0,,False,2.0,5ec34_00000,2025-05-26_08-35-08,1175.2872333526611,2552.959439277649,6765.0,ML-RefVm-423156,10.0.0.10,2552.959439277649,2.0,15.0,10.0,,,,,,,
